Kind;Name;CountInput;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountOutput;CountPath;CountPathLog;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots
File;RowsTest.java;;49;17;30;;;;25;14;11;;;;;;;0;
File;ShortOptionsClusteringTest.java;;16;10;6;;;;13;9;4;;;;;;;0;
File;ShortOptionsClusteringWithArgumentTest.java;;19;10;9;;;;16;9;7;;;;;;;0;
File;ShortOptionsNoArgumentTest.java;;74;29;43;;;;59;22;37;;;;;;;0;
File;ShortOptionsOptionalArgumentTest.java;;59;27;29;;;;44;20;24;;;;;;;0;
File;ShortOptionsRequiredArgumentTest.java;;84;36;44;;;;63;26;37;;;;;;;0;
File;ShortOptionsTest.java;;16;10;6;;;;13;9;4;;;;;;;0;
File;ShortOptionsWithArgumentPositioningTest.java;;21;10;11;;;;18;9;9;;;;;;;0;
File;ShortOptionsWithArgumentsTest.java;;22;11;11;;;;19;10;9;;;;;;;0;
File;ShortOptionsWithMultipleArgumentsForSingleOptionTest.java;;23;16;8;;;;20;15;5;;;;;;;0;
File;SignallingEndOfOptionsTest.java;;26;12;14;;;;23;11;12;;;;;;;0;
File;SimpleOptionNameMap.java;;31;17;8;;;;19;12;7;;;;;;;1;
File;SimpleOptionNameMapTest.java;;48;27;25;;;;37;22;15;;;;;;;0;
File;SingleHyphenTest.java;;30;17;11;;;;21;13;8;;;;;;;0;
File;SpecialOptionalArgumentHandlingTest.java;;22;11;11;;;;19;10;9;;;;;;;0;
File;Strings.java;;21;10;9;;;;18;11;7;;;;;;;1;
File;StringsUtilityClassTest.java;;7;4;1;;;;5;4;1;;;;;;;0;
File;SwitchConverter.java;;28;11;13;;;;15;7;8;;;;;;;1;
File;ToStringTest.java;;36;20;13;;;;23;18;5;;;;;;;1;
File;TypesafeOptionArgumentRetrievalTest.java;;222;116;120;;;;149;92;57;;;;;;;0;
File;TypesafeOptionArgumentRetrievalTest.java;;37;20;23;;;;34;19;15;;;;;;;0;
File;UnavailableOptionException.java;;12;7;3;;;;8;6;2;;;;;;;0;
File;UnconfiguredOptionException.java;;16;9;4;;;;11;8;3;;;;;;;0;
File;UnrecognizedOptionException.java;;12;7;3;;;;8;6;2;;;;;;;0;
File;UnrecognizedOptionsAllowedTest.java;;18;11;7;;;;15;10;5;;;;;;;0;
File;UtilityClassesUninstantiabilityHarness.java;;23;15;7;;;;19;14;5;;;;;;;0;
File;ValueConversionException.java;;10;5;3;;;;7;5;2;;;;;;;0;
File;ValueConverter.java;;9;6;1;;;;7;6;1;;;;;;;0;
File;ValueConverterAdmitsSubclassesOfValueTypeTest.java;;33;13;15;;;;20;15;5;;;;;;;0;
File;ValueOfHaver.java;;8;4;1;;;;5;4;1;;;;;;;0;
File;WAsAbbreviationForLongOptionTest.java;;27;14;10;;;;20;11;9;;;;;;;0;
File;WAsShortOptionTest.java;;26;14;9;;;;19;11;8;;;;;;;0;
File;WExtensionNoArgumentTest.java;;28;14;11;;;;21;11;10;;;;;;;0;
File;WExtensionWithArgumentTest.java;;68;30;36;;;;51;22;29;;;;;;;0;
File;compiler.xml;;16;;;;0;0;0;0;0;0;0;0;0;;;0;
File;encodings.xml;;7;;;;0;0;0;0;0;0;0;0;0;;;0;
File;jopt-simple-eclipse-formatting.xml;;283;;;;0;0;0;0;0;0;0;0;0;;;0;
Package;joptsimple;;6824;2791;3442;;;;4492;2198;2294;;;;;;;3;
Public Abstract Class;joptsimple.AbstractOptionParserFixture;;17;8;5;;;;11;7;4;;;;;;;0;
Static Method;joptsimple.AbstractOptionParserFixture.assertOptionDetected(OptionSet,String);81;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Static Method;joptsimple.AbstractOptionParserFixture.assertOptionNotDetected(OptionSet,String);23;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Static Method;joptsimple.AbstractOptionParserFixture.assertOptionNotDetected(String,OptionSet,String);4;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionParserFixture.createNewParser();0;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Abstract Generic Class;joptsimple.AbstractOptionSpec;;93;37;41;;;;61;27;34;;;;;;;2;
Constructor;joptsimple.AbstractOptionSpec.AbstractOptionSpec(List<String>,String);6;4;1;2;3;1;0;3;1;2;1;1;1;1;0;0;0;0
Constructor;joptsimple.AbstractOptionSpec.AbstractOptionSpec(String);3;3;1;1;3;1;0;2;1;1;1;1;1;1;0;0;0;0
TypeVariable;joptsimple.AbstractOptionSpec.V;;0;0;0;;;;0;0;0;;;;;;;0;
Protected Method;joptsimple.AbstractOptionSpec.argumentTypeIndicatorFrom(ValueConverter<V>);3;6;2;4;4;2;0;5;2;3;3;3;3;1;1;0;1;0
Private Method;joptsimple.AbstractOptionSpec.arrangeOptions(List<String>);3;18;3;14;5;4;1;15;4;11;4;4;4;1;2;0;2;0
Protected Abstract Method;joptsimple.AbstractOptionSpec.convert(String);1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
Protected Method;joptsimple.AbstractOptionSpec.convertWith(ValueConverter<V>,String);5;7;1;4;3;2;0;4;1;3;2;2;2;1;1;0;1;0
Public Method;joptsimple.AbstractOptionSpec.description();3;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionSpec.equals(Object);3;6;2;4;2;2;0;5;2;3;2;2;2;1;1;0;1;0
Public Method;joptsimple.AbstractOptionSpec.forHelp();6;4;1;2;2;1;0;3;1;2;1;1;1;1;0;0;0;0
Abstract Method;joptsimple.AbstractOptionSpec.handleOption(OptionParser,ArgumentList,OptionSet,String);4;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Public Method;joptsimple.AbstractOptionSpec.hashCode();2;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionSpec.isForHelp();3;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionSpec.options();19;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionSpec.representsNonOptions();1;3;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0
Public Method;joptsimple.AbstractOptionSpec.toString();1;3;1;1;2;1;0;2;1;1;1;1;1;1;0;0;0;0
