Kind;Name;CountInput;CountLineCode;CountLineCodeDecl;CountLineCodeExe;CountOutput;CountPath;CountPathLog;CountStmt;CountStmtDecl;CountStmtExe;Cyclomatic;CyclomaticModified;CyclomaticStrict;Essential;Knots;MaxEssentialKnots;MaxNesting;MinEssentialKnots
File;ClassicalRungeKuttaFieldIntegratorTest.java;67;36;15;19;35;20;15;;;;;;;;;;;
File;ClassicalRungeKuttaFieldStepInterpolator.java;63;44;30;30;35;27;8;;;;;;;;;;;
File;ClassicalRungeKuttaIntegrator.java;18;14;7;5;7;6;1;;;;;;;;;;;
File;ClassicalRungeKuttaIntegratorTest.java;283;116;173;145;188;104;84;;;;;;;;;;;
File;ClassicalRungeKuttaStepInterpolator.java;55;33;36;34;42;31;11;;;;;;;;;;;
File;ClassicalRungeKuttaStepInterpolatorTest.java;68;48;34;49;56;43;13;;;;;;;;;;;
File;ClopperPearsonInterval.java;28;16;17;13;17;11;6;;;;;;;;;;;
File;ClopperPearsonIntervalTest.java;67;39;38;32;40;29;11;;;;;;;;;;;
File;CloseEventsTest.java;70;39;26;34;47;29;18;;;;;;;;;;;
File;Cluster.java;17;10;4;9;13;10;3;;;;;;;;;;;
File;ClusterAlgorithmComparison.java;249;123;142;169;209;116;93;;;;;;;;;;;
File;ClusterEvaluator.java;45;20;18;27;39;23;16;;;;;;;;;;;
File;Clusterable.java;4;3;0;2;3;3;0;;;;;;;;;;;
File;Clusterer.java;20;13;3;11;15;12;3;;;;;;;;;;;
File;CombinatoricsUtils.java;63;18;39;39;54;20;34;;;;;;;;;;;
File;CombinatoricsUtilsTest.java;67;25;36;50;57;22;35;;;;;;;;;;;
File;ComplexFormat.java;194;63;109;99;137;51;86;;;;;;;;;;;
File;ComplexFormatAbstractTest.java;345;213;197;200;247;174;73;;;;;;;;;;;
File;ComplexFormatTest.java;12;7;2;4;7;5;2;;;;;;;;;;;
File;ComplexUtils.java;1026;329;656;677;977;456;521;;;;;;;;;;;
File;ComplexUtilsTest.java;410;77;290;340;398;95;303;;;;;;;;;;;
File;CompositeFormat.java;100;41;57;52;70;32;38;;;;;;;;;;;
File;ConfidenceInterval.java;35;14;12;16;25;13;12;;;;;;;;;;;
File;ConjugateGradient.java;111;46;70;69;82;35;47;;;;;;;;;;;
File;ConjugateGradientTest.java;543;225;379;360;435;249;186;;;;;;;;;;;
File;Constant.java;17;10;3;7;11;8;3;;;;;;;;;;;
File;ConstantVoltageExample.java;153;80;85;124;138;78;60;;;;;;;;;;;
File;ContinuousOutputFieldModel.java;172;60;111;96;130;55;75;;;;;;;;;;;
File;ContinuousOutputFieldModelTest.java;173;78;113;112;134;77;57;;;;;;;;;;;
File;ContinuousOutputModel.java;183;64;114;98;135;57;78;;;;;;;;;;;
File;ContinuousOutputModelTest.java;152;72;92;103;119;65;54;;;;;;;;;;;
File;ConvergenceChecker.java;4;3;0;2;3;3;0;;;;;;;;;;;
File;ConvergenceException.java;12;7;3;6;9;7;2;;;;;;;;;;;
File;ConvexHull.java;10;9;0;8;9;9;0;;;;;;;;;;;
File;ConvexHull2D.java;101;45;56;61;81;45;36;;;;;;;;;;;
File;ConvexHullGenerator.java;9;8;0;7;8;8;0;;;;;;;;;;;
File;ConvexHullGenerator2D.java;11;10;0;8;9;9;0;;;;;;;;;;;
File;ConvexHullGenerator2DAbstractTest.java;340;120;233;190;227;103;124;;;;;;;;;;;
File;CorrelatedRandomVectorGenerator.java;61;27;27;38;50;24;26;;;;;;;;;;;
File;CorrelatedRandomVectorGeneratorTest.java;154;70;92;99;122;70;52;;;;;;;;;;;
File;Cos.java;14;9;2;6;9;7;2;;;;;;;;;;;
File;Cosh.java;14;9;2;6;9;7;2;;;;;;;;;;;
File;Covariance.java;102;47;48;53;74;41;33;;;;;;;;;;;
File;CovarianceTest.java;184;52;141;66;81;47;34;;;;;;;;;;;
File;CrossoverPolicy.java;5;4;0;3;4;4;0;;;;;;;;;;;
File;CycleCrossover.java;72;30;39;39;54;27;27;;;;;;;;;;;
File;CycleCrossoverTest.java;108;67;69;70;86;64;22;;;;;;;;;;;
File;DBSCANClusterer.java;106;45;49;50;76;39;37;;;;;;;;;;;
File;DBSCANClustererTest.java;158;58;113;40;53;35;18;;;;;;;;;;;
File;DSCompiler.java;885;279;570;551;736;274;462;;;;;;;;;;;
File;DSCompilerTest.java;418;46;354;258;299;54;245;;;;;;;;;;;
File;DctNormalization.java;5;4;0;2;2;2;0;;;;;;;;;;;
File;Decimal10.java;66;31;17;21;39;22;17;;;;;;;;;;;
File;Decimal64.java;351;171;108;103;180;90;90;;;;;;;;;;;
File;Decimal64Field.java;23;13;5;8;14;10;4;;;;;;;;;;;
File;Decimal64Test.java;352;38;312;311;321;29;292;;;;;;;;;;;
File;DecompositionSolver.java;7;6;0;5;6;6;0;;;;;;;;;;;
File;DefaultFieldMatrixChangingVisitor.java;21;13;3;6;11;8;3;;;;;;;;;;;
File;DefaultFieldMatrixPreservingVisitor.java;19;13;2;5;10;8;2;;;;;;;;;;;
File;DefaultIterativeLinearSolverEvent.java;49;23;18;23;32;15;17;;;;;;;;;;;
File;DefaultMeasurementModel.java;26;16;5;13;18;13;5;;;;;;;;;;;
File;DefaultProcessModel.java;66;39;18;25;34;22;12;;;;;;;;;;;
File;DefaultRealMatrixChangingVisitor.java;15;9;2;3;7;5;2;;;;;;;;;;;
File;DefaultRealMatrixPreservingVisitor.java;13;9;1;2;6;5;1;;;;;;;;;;;
File;DefaultTransformer.java;35;14;14;13;21;10;11;;;;;;;;;;;
File;DefaultTransformerTest.java;57;38;25;31;40;31;9;;;;;;;;;;;
File;DenseWeightedEvaluation.java;26;15;6;12;17;11;6;;;;;;;;;;;
File;DerivativeStructure.java;637;294;315;292;406;196;210;;;;;;;;;;;
File;DerivativeStructureTest.java;1377;498;909;954;1244;570;674;;;;;;;;;;;
File;DescriptiveStatistics.java;308;108;154;135;204;96;108;;;;;;;;;;;
File;DescriptiveStatisticsTest.java;390;145;248;237;288;124;164;;;;;;;;;;;
